Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.0%,3.7,7.7,89.8,-0.3
FT,12.3%,8.5,4.1,89.0,-9.8
FC,26.3%,-1.2,2.7,85.7,3.3
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.8%,-1.3,-0.7,84.0,0.5
CU,14.5%,-6.0,-9.0,74.3,-2.2
KC,,,,,
EP,,,,,
CH,4.0%,9.0,3.6,81.4,-2.5
SC,,,,,
KN,,,,,
UN,,,,,
