Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.6%,6.0,12.1,86.7,-2.8
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,18.2%,-1.1,4.8,81.3,1.9
CU,4.0%,-0.7,-2.4,74.3,-3.5
KC,,,,,
EP,,,,,
CH,24.2%,5.7,6.9,79.7,0.0
SC,,,,,
KN,,,,,
UN,,,,,
