Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,41.8%,-0.5,8.2,93.7,3.3
FT,25.4%,-6.4,5.8,92.8,0.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,31.4%,3.5,-2.3,84.9,10.3
CU,,,,,
KC,,,,,
EP,,,,,
CH,1.4%,-4.2,4.2,87.8,-0.3
SC,,,,,
KN,,,,,
UN,,,,,
