Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,7.6%,6.0,9.0,86.2,1.4
FT,27.8%,9.1,6.4,86.3,-6.5
FC,25.6%,0.1,5.7,83.4,10.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.1%,-2.6,0.4,77.7,-0.4
CU,9.0%,-5.8,-4.1,72.5,0.1
KC,,,,,
EP,,,,,
CH,29.8%,8.6,3.7,77.7,0.3
SC,,,,,
KN,,,,,
UN,,,,,
