Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,47.6%,-2.7,8.0,94.0,-24.5
FT,1.4%,-5.1,4.9,94.6,-0.8
FC,2.7%,0.9,7.3,93.7,0.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,40.0%,1.1,0.6,85.5,15.8
CU,,,,,
KC,,,,,
EP,,,,,
CH,8.4%,-7.6,6.1,88.5,-1.2
SC,,,,,
KN,,,,,
UN,,,,,
