Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,59.3%,-3.2,11.1,92.4,6.0
FT,12.8%,-7.5,6.9,91.4,-1.5
FC,0.4%,-0.6,6.9,89.1,-0.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.6%,4.1,2.4,85.6,0.2
CU,,,,,
KC,14.8%,6.0,-6.2,79.3,-4.6
EP,,,,,
CH,3.1%,-6.1,7.0,84.7,-6.4
SC,,,,,
KN,,,,,
UN,,,,,
