Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,70%,-0.8,8.3,89,3.7
FC,0,0,0,,
FS,0%,-0.4,7.2,74.7,0
SI,20%,-7.5,5.1,89.7,-2.9
CH,10%,-7.4,1.3,86.3,8.2
SL,0%,4.5,0.6,83.7,-2.3
CU,0%,6.5,-8.1,71.4,0.6
CS,0%,5.6,-5.7,61.9,-0.3
KN,0,0,0,,
SB,0,0,0,,
