Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.6%,-4.4,9.6,92.2,-5.4
FT,8.7%,-7.1,7.0,91.9,-2.5
FC,19.1%,2.0,7.3,89.3,4.5
FS,5.4%,-6.1,5.2,85.4,-1.4
FO,,,,,
SI,,,,,
SL,,,,,
CU,16.6%,9.9,-6.8,77.2,1.4
KC,,,,,
EP,,,,,
CH,13.7%,-1.4,5.8,80.1,-0.1
SC,,,,,
KN,,,,,
UN,,,,,
