Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,56.5%,5.3,9.8,92.7,-22.1
FT,0.0%,7.6,10.2,87.8,-0.5
FC,,,,,
FS,26.9%,5.4,4.4,84.6,16.1
FO,,,,,
SI,,,,,
SL,,,,,
CU,16.5%,-3.6,-3.4,76.4,-1.1
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
