Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,6.6%,2.3,10.7,89.1,-7.4
FT,22.6%,6.8,8.5,88.8,-0.4
FC,32.1%,-0.5,10.0,88.7,7.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,15.1%,-3.4,2.6,83.6,7.0
CU,13.6%,-7.2,-2.8,75.2,7.1
KC,,,,,
EP,,,,,
CH,10.1%,8.1,4.8,80.5,-8.9
SC,,,,,
KN,,,,,
UN,,,,,
