Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.7%,6.1,8.5,87.3,-4.9
FT,,,,,
FC,2.4%,-0.8,9.3,86.5,-0.4
FS,,,,,
FO,,,,,
SI,32.3%,9.3,4.1,82.2,-10.3
SL,7.0%,-0.9,1.4,79.5,-3.2
CU,9.0%,-7.8,-6.2,73.2,-6.7
KC,,,,,
EP,,,,,
CH,20.6%,7.5,1.6,77.7,-0.8
SC,,,,,
KN,,,,,
UN,,,,,
