Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,59.7%,-4.7,8.2,92.2,-2.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,0.1%,-13.0,9.4,93.1,-0.1
SL,17.9%,2.0,2.0,85.6,-1.6
CU,12.3%,4.3,-5.4,79.9,-4.4
KC,,,,,
EP,,,,,
CH,10.0%,-6.4,4.7,85.7,-7.6
SC,,,,,
KN,,,,,
UN,,,,,
