Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,63.9%,4.1,10.6,90.0,14.8
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,2.8%,-0.2,2.4,83.6,2.2
CU,28.7%,-7.2,-8.1,73.4,2.6
KC,,,,,
EP,,,,,
CH,4.6%,5.3,8.1,81.1,-2.1
SC,,,,,
KN,,,,,
UN,,,,,
