Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,22.5%,-4.3,7.3,89.2,-6.2
FT,29.4%,-8.3,4.5,89.4,-3.1
FC,2.2%,-0.8,3.6,87.3,-2.3
FS,,,,,
FO,,,,,
SI,,,,,
SL,17.6%,2.8,-0.5,81.8,-1.8
CU,0.0%,-9.5,4.6,69.8,0.0
KC,9.9%,7.6,-8.7,75.0,4.8
EP,,,,,
CH,18.3%,-8.7,0.6,83.3,0.5
SC,,,,,
KN,,,,,
UN,,,,,
