Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.6%,6.5,8.8,93.2,3.4
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,43.7%,10.5,6.1,92.2,12.0
SL,12.6%,-0.5,-3.3,79.2,-5.2
CU,,,,,
KC,,,,,
EP,,,,,
CH,7.2%,8.3,5.8,84.4,-0.4
SC,,,,,
KN,,,,,
UN,,,,,
