Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,49.2%,-4.1,12.1,92.7,11.8
FT,2.1%,-10.8,10.0,92.1,1.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,19.0%,1.3,7.2,88.2,5.2
CU,17.4%,4.3,-6.6,78.7,-1.5
KC,,,,,
EP,,,,,
CH,12.3%,-6.9,8.8,84.6,-0.8
SC,,,,,
KN,,,,,
UN,,,,,
