Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.1%,5.7,9.4,91.1,7.4
FT,9.2%,9.8,7.7,91.0,3.7
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.3%,0.1,4.2,82.5,-5.8
CU,,,,,
KC,,,,,
EP,,,,,
CH,26.4%,7.4,7.0,80.0,28.0
SC,,,,,
KN,,,,,
UN,,,,,
