Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,48.4%,-2.8,9.5,88.6,5.0
FT,,,,,
FC,11.5%,-0.2,9.9,88.5,0.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,20.1%,2.0,4.0,85.0,-4.0
CU,12.0%,5.6,-5.4,77.1,1.0
KC,,,,,
EP,,,,,
CH,8.0%,-6.6,4.4,83.9,-0.3
SC,,,,,
KN,,,,,
UN,,,,,
