Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,71.8%,-3.5,14.8,90.3,31.2
FT,,,,,
FC,2.5%,2.5,12.9,88.1,-0.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,22.1%,0.6,5.6,81.2,5.5
CU,1.1%,2.7,-6.1,73.4,0.1
KC,,,,,
EP,,,,,
CH,2.5%,-4.9,9.5,79.9,-0.1
SC,,,,,
KN,,,,,
UN,,,,,
