Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,37.1%,-3.4,9.9,88.7,1.4
FT,28.8%,-8.5,7.1,89.2,-1.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,17.9%,2.2,0.9,80.8,2.5
CU,10.3%,2.9,-4.6,73.9,1.1
KC,,,,,
EP,,,,,
CH,5.8%,-6.8,6.1,83.3,-4.1
SC,,,,,
KN,,,,,
UN,,,,,
