Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.6%,-2.5,7.5,88.4,-6.3
FT,7.7%,-7.1,5.8,88.1,-6.8
FC,12.5%,1.9,8.2,88.2,-1.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,18.0%,5.0,-0.2,82.2,5.8
CU,22.4%,8.6,-10.7,75.3,9.3
KC,,,,,
EP,,,,,
CH,9.8%,-5.0,3.7,82.8,-7.1
SC,,,,,
KN,,,,,
UN,,,,,
