Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,50.5%,-4.2,9.6,97.6,7.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,36.0%,4.8,-0.9,88.1,14.3
CU,,,,,
KC,,,,,
EP,,,,,
CH,13.6%,-7.3,6.3,88.1,-1.8
SC,,,,,
KN,,,,,
UN,,,,,
