Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,27.6%,-4.5,8.8,93.0,11.5
FT,20.7%,-7.7,6.2,92.9,10.5
FC,25.3%,0.7,4.6,88.4,5.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,10.9%,2.4,0.5,83.3,-5.8
CU,0.5%,2.2,-2.5,74.6,0.3
KC,,,,,
EP,,,,,
CH,15.0%,-6.0,1.7,84.1,14.3
SC,,,,,
KN,,,,,
UN,,,,,
