Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,50.0%,-7.7,5.4,91.8,2.7
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,25.7%,-4.0,3.5,90.9,2.2
SL,11.0%,3.2,2.8,84.5,0.7
CU,7.4%,4.5,-3.7,79.9,0.7
KC,,,,,
EP,,,,,
CH,5.9%,-9.0,5.0,85.2,-3.4
SC,,,,,
KN,,,,,
UN,,,,,
