Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,64.6%,-10.1,2.3,89.0,7.3
FT,,,,,
FC,0.1%,-2.0,10.7,89.8,0.2
FS,,,,,
FO,,,,,
SI,7.7%,-4.6,1.7,89.3,5.4
SL,2.4%,-3.0,1.5,83.6,2.1
CU,15.6%,3.7,-4.5,75.6,4.2
KC,,,,,
EP,,,,,
CH,9.7%,-7.4,1.5,81.2,3.4
SC,,,,,
KN,,,,,
UN,,,,,
