Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,35.9%,-4.7,10.3,92.0,5.3
FT,,,,,
FC,8.6%,-0.1,8.7,90.4,-4.4
FS,,,,,
FO,,,,,
SI,9.2%,-8.3,8.1,92.1,-2.6
SL,14.3%,2.7,2.4,85.1,-3.8
CU,8.1%,4.4,-3.0,75.2,-5.2
KC,,,,,
EP,0.4%,4.1,-3.3,63.3,-0.8
CH,23.4%,-6.4,6.9,85.9,4.4
SC,,,,,
KN,,,,,
UN,,,,,
