Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,69.2%,-7.7,8.8,94.4,-0.8
FT,,,,,
FC,0.1%,-1.1,4.9,89.5,0.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,26.8%,4.9,-4.9,77.4,7.2
KC,,,,,
EP,,,,,
CH,3.8%,-7.9,3.5,84.9,-0.6
SC,,,,,
KN,,,,,
UN,,,,,
