Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.4%,-7.2,7.2,92.7,2.3
FT,,,,,
FC,15.5%,1.2,7.4,89.5,-8.2
FS,0.7%,-5.8,5.3,86.3,0.2
FO,,,,,
SI,0.3%,-1.0,3.5,89.1,-0.4
SL,29.7%,2.5,4.6,85.9,11.3
CU,2.1%,4.6,-2.4,76.8,-2.5
KC,,,,,
EP,,,,,
CH,9.4%,-6.7,6.5,82.3,-3.6
SC,,,,,
KN,,,,,
UN,,,,,
