Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.5%,7.6,8.4,88.4,-3.1
FT,,,,,
FC,19.6%,2.1,6.4,86.1,-9.5
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,13.4%,-2.9,-7.7,76.6,0.7
KC,,,,,
EP,,,,,
CH,30.5%,10.6,4.0,79.4,-2.8
SC,,,,,
KN,,,,,
UN,,,,,
