Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,7.7%,-1.3,7.1,86.0,-9.2
FT,,,,,
FC,1.6%,1.6,4.6,84.4,0.5
FS,,,,,
FO,,,,,
SI,36.4%,-6.7,5.8,86.9,-1.6
SL,26.0%,8.3,1.3,75.9,13.9
CU,15.4%,8.7,-1.2,69.9,6.0
KC,,,,,
EP,,,,,
CH,12.9%,-5.4,4.2,77.9,-6.1
SC,,,,,
KN,,,,,
UN,,,,,
