Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.0%,-1.8,12.0,91.3,4.0
FT,14.8%,-5.4,10.1,91.4,5.9
FC,12.4%,3.2,8.9,86.1,2.7
FS,29.8%,-4.9,6.1,85.0,0.7
FO,,,,,
SI,,,,,
SL,3.6%,6.0,3.1,82.3,-4.3
CU,3.3%,5.8,-7.3,71.3,-1.5
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
