Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,3.7%,-2.4,8.1,89.6,0.0
FT,,,,,
FC,16.1%,-2.1,8.7,87.9,6.5
FS,,,,,
FO,,,,,
SI,45.4%,-6.8,4.8,87.5,7.8
SL,,,,,
CU,7.8%,8.0,-5.2,75.4,1.8
KC,,,,,
EP,,,,,
CH,27.1%,-4.6,4.8,80.1,21.9
SC,,,,,
KN,,,,,
UN,,,,,
