Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.5%,-4.3,10.6,93.0,-16.0
FT,,,,,
FC,2.8%,2.8,1.2,86.3,-4.1
FS,,,,,
FO,,,,,
SI,8.9%,-7.7,7.4,91.6,4.9
SL,23.2%,5.4,0.4,83.3,4.7
CU,18.3%,3.7,-8.2,80.3,-9.0
KC,,,,,
EP,,,,,
CH,7.3%,-8.0,5.6,86.4,-0.5
SC,,,,,
KN,,,,,
UN,,,,,
