Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,37.0%,-4.5,9.8,90.5,2.0
FT,28.0%,-8.2,9.6,90.8,-5.0
FC,19.5%,-0.3,7.9,88.4,-5.2
FS,0.7%,-2.4,4.8,83.4,0.3
FO,,,,,
SI,,,,,
SL,5.3%,1.7,3.0,84.9,-0.3
CU,8.3%,5.1,-6.4,72.7,-11.6
KC,,,,,
EP,,,,,
CH,1.2%,-7.3,6.1,83.2,-0.8
SC,,,,,
KN,,,,,
UN,,,,,
