Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,51.9%,-5.5,9.8,94.9,1.1
FT,16.4%,-8.5,6.9,94.3,-2.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.3%,1.2,2.3,84.9,-0.2
CU,3.7%,3.3,-7.1,79.5,-1.5
KC,,,,,
EP,,,,,
CH,18.7%,-4.5,3.2,85.5,14.6
SC,,,,,
KN,,,,,
UN,,,,,
