Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.8%,-4.1,7.2,89.5,-6.9
FT,33.4%,-7.9,6.3,89.4,0.1
FC,3.2%,0.7,3.8,86.5,-5.2
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,18.2%,6.5,-9.9,76.6,3.4
KC,,,,,
EP,,,,,
CH,25.4%,-8.0,5.7,82.6,13.5
SC,,,,,
KN,,,,,
UN,,,,,
