Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,10.8%,0.7,6.5,86.0,-4.1
FS,,,,,
FO,,,,,
SI,61.2%,8.3,10.1,90.3,8.2
SL,8.1%,-1.2,0.3,78.8,-1.0
CU,3.1%,-3.2,-2.6,72.9,-3.0
KC,,,,,
EP,,,,,
CH,16.5%,10.3,6.5,82.9,-5.2
SC,0.2%,6.8,1.3,79.0,-0.1
KN,,,,,
UN,,,,,
