Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,57.5%,-5.5,10.7,92.3,-18.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,0.3%,5.1,-5.7,82.2,-0.2
SL,18.3%,3.0,4.1,86.1,0.0
CU,17.9%,4.7,-4.2,79.8,-1.9
KC,,,,,
EP,,,,,
CH,5.9%,-5.6,7.8,82.7,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
