Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,45.4%,-5.5,9.6,92.7,4.5
FT,,,,,
FC,4.0%,0.8,7.4,89.5,0.8
FS,2.6%,-6.3,3.5,87.2,1.7
FO,,,,,
SI,0.4%,-2.7,3.8,90.5,-0.2
SL,30.5%,3.6,3.8,86.9,15.4
CU,6.1%,7.8,-3.3,77.6,-1.3
KC,,,,,
EP,,,,,
CH,11.0%,-6.6,5.2,85.0,3.2
SC,,,,,
KN,,,,,
UN,,,,,
