Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,31.6%,-5.1,8.0,95.7,-14.6
FT,25.3%,-9.3,3.8,94.8,11.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,25.8%,5.2,-0.2,85.1,10.7
KC,,,,,
EP,,,,,
CH,17.3%,-9.6,2.6,86.8,6.2
SC,,,,,
KN,,,,,
UN,,,,,
