Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.1%,-6.8,9.3,95.6,0.0
FT,55.6%,-9.3,6.7,95.8,12.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,21.6%,-0.6,4.8,86.4,4.8
CU,1.8%,2.4,1.1,84.8,1.0
KC,,,,,
EP,,,,,
CH,19.0%,-9.1,6.7,89.9,-3.6
SC,,,,,
KN,,,,,
UN,,,,,
