Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,,,,,
FC,13.0%,-1.1,-0.4,85.7,-0.5
FS,,,,,
FO,,,,,
SI,47.0%,9.2,6.1,95.3,12.4
SL,,,,,
CU,24.4%,-4.8,-8.0,80.2,8.1
KC,,,,,
EP,,,,,
CH,15.6%,9.1,3.1,90.1,3.4
SC,,,,,
KN,,,,,
UN,,,,,
