Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,16.6%,-4.9,8.5,93.3,2.2
FT,,,,,
FC,22.6%,0.3,4.7,87.9,2.3
FS,,,,,
FO,,,,,
SI,38.2%,-9.3,6.9,92.6,3.4
SL,3.0%,6.8,-1.0,75.1,0.3
CU,9.4%,6.7,-8.6,70.0,1.2
KC,,,,,
EP,,,,,
CH,10.3%,-10.2,5.5,83.6,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
