Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,62.6%,-0.1,6.3,91.8,11.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,1.8%,5.3,6.7,92.2,0.4
SL,33.9%,-7.4,0.1,83.3,5.0
CU,0.7%,-5.7,-5.6,80.7,0.3
KC,,,,,
EP,,,,,
CH,1.0%,6.7,4.8,87.5,-0.5
SC,,,,,
KN,,,,,
UN,,,,,
