Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,65.1%,8.5,8.6,88.7,-3.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,15.5%,-0.3,2.3,83.3,3.1
CU,8.0%,-2.7,0.5,81.3,-1.2
KC,,,,,
EP,,,,,
CH,11.4%,7.1,6.6,81.0,2.5
SC,,,,,
KN,,,,,
UN,,,,,
