Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.6%,4.6,10.3,87.2,12.9
FT,,,,,
FC,5.7%,0.4,7.9,85.2,-6.0
FS,,,,,
FO,,,,,
SI,27.8%,8.8,7.5,85.8,3.8
SL,,,,,
CU,11.7%,-5.0,0.8,74.6,-4.2
KC,,,,,
EP,,,,,
CH,26.1%,7.9,6.6,72.2,14.9
SC,,,,,
KN,,,,,
UN,,,,,
