Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,73.3%,-7.5,6.0,93.7,12.7
FT,,,,,
FC,,,,,
FS,0.3%,-2.9,3.5,87.4,0.2
FO,,,,,
SI,1.0%,-3.6,3.0,91.4,0.0
SL,16.6%,1.5,1.2,84.3,3.4
CU,,,,,
KC,,,,,
EP,,,,,
CH,8.9%,-6.1,6.3,81.3,1.4
SC,,,,,
KN,,,,,
UN,,,,,
