Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,51.2%,-4.8,8.8,94.4,13.0
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,21.7%,3.3,1.7,82.4,2.0
CU,12.5%,1.7,-3.2,77.0,0.9
KC,,,,,
EP,,,,,
CH,14.6%,-8.9,2.8,88.6,0.6
SC,,,,,
KN,,,,,
UN,,,,,
