Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.5%,-4.7,8.3,90.5,1.3
FT,9.2%,-8.1,6.0,90.1,-0.8
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,18.9%,-0.3,7.2,87.8,2.0
CU,18.6%,2.3,-4.5,77.0,1.8
KC,,,,,
EP,,,,,
CH,13.8%,-8.0,5.7,83.5,-8.3
SC,,,,,
KN,,,,,
UN,,,,,
