Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,24.9%,5.4,10.0,89.5,8.5
FT,32.4%,9.1,7.3,89.0,6.1
FC,3.1%,1.0,9.0,87.8,-1.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.2%,-1.6,0.7,80.3,-1.9
CU,18.4%,-6.6,-7.8,67.5,-3.2
KC,,,,,
EP,,,,,
CH,9.1%,8.9,5.0,78.6,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
