Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,34.3%,6.4,11.5,89.4,-0.6
FT,10.4%,9.5,8.5,89.4,-5.1
FC,13.7%,0.5,8.2,85.9,-4.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.3%,-0.4,5.3,79.8,0.2
CU,12.2%,-2.3,-0.8,75.7,-4.5
KC,,,,,
EP,0.0%,-0.7,16.4,62.9,0.2
CH,29.1%,8.8,7.3,80.9,-0.6
SC,,,,,
KN,,,,,
UN,,,,,
