Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,55.1%,-6.0,10.6,92.4,2.5
FT,,,,,
FC,3.6%,0.1,5.9,88.5,2.2
FS,1.8%,-6.2,2.6,83.7,0.1
FO,,,,,
SI,,,,,
SL,24.4%,2.8,2.9,84.4,5.4
CU,8.0%,6.1,-3.0,78.3,-1.6
KC,,,,,
EP,,,,,
CH,7.1%,-7.2,4.5,82.6,-3.3
SC,,,,,
KN,,,,,
UN,,,,,
