Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,25.8%,-3.0,7.0,90.4,-7.3
FT,9.7%,-6.5,5.7,90.5,2.4
FC,9.8%,1.0,7.1,90.0,-0.8
FS,,,,,
FO,,,,,
SI,,,,,
SL,27.4%,2.9,4.4,87.9,0.7
CU,13.4%,7.3,-5.2,77.9,-5.0
KC,,,,,
EP,,,,,
CH,13.9%,-6.4,3.2,85.6,-2.8
SC,,,,,
KN,,,,,
UN,,,,,
