Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,6.5%,-6.1,10.2,92.0,-0.7
FT,0.4%,-7.7,3.8,89.4,-0.3
FC,8.9%,-3.6,7.2,88.8,-4.0
FS,29.9%,-6.7,3.3,86.6,21.2
FO,,,,,
SI,21.1%,-8.3,6.1,90.4,5.2
SL,27.7%,1.4,3.6,83.9,3.9
CU,5.5%,4.7,-4.4,75.6,-1.3
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
