Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,33.3%,-0.7,9.2,91.9,-7.0
FT,,,,,
FC,2.1%,2.4,8.2,91.7,0.9
FS,20.7%,-4.5,4.6,84.8,7.5
FO,,,,,
SI,10.6%,-5.8,7.5,91.9,1.1
SL,23.1%,3.6,1.0,85.6,0.8
CU,9.8%,4.4,-5.2,78.2,2.2
KC,,,,,
EP,,,,,
CH,0.5%,-2.3,5.6,83.2,0.2
SC,,,,,
KN,,,,,
UN,,,,,
