Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,54.2%,-5.3,10.7,94.2,3.3
FT,,,,,
FC,,,,,
FS,1.8%,-6.0,4.3,87.8,2.8
FO,,,,,
SI,,,,,
SL,16.8%,1.3,3.8,85.9,6.6
CU,2.9%,0.4,-3.0,80.2,1.2
KC,,,,,
EP,,,,,
CH,24.3%,-3.3,8.2,85.5,19.8
SC,,,,,
KN,,,,,
UN,,,,,
