Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,30.7%,-4.1,7.9,90.5,-7.4
FT,20.0%,-8.3,4.8,90.4,-1.5
FC,0.6%,0.0,6.8,90.2,-0.9
FS,11.2%,-5.5,3.0,82.4,2.6
FO,,,,,
SI,,,,,
SL,24.6%,2.3,0.1,83.6,1.7
CU,12.8%,9.1,-8.0,75.0,-4.2
KC,,,,,
EP,,,,,
CH,0.1%,-7.1,1.2,83.9,0.1
SC,,,,,
KN,,,,,
UN,,,,,
