Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,27.1%,-6.0,9.4,94.1,6.8
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,18.6%,-9.4,6.6,94.0,8.8
SL,35.7%,1.8,2.8,87.9,8.7
CU,,,,,
KC,8.1%,3.0,-3.3,83.0,-1.5
EP,,,,,
CH,10.5%,-9.4,2.9,88.2,1.3
SC,,,,,
KN,,,,,
UN,,,,,
