Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.5%,-3.4,13.5,89.8,5.2
FT,,,,,
FC,6.9%,1.2,6.8,86.5,-3.7
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,7.7%,2.1,-5.9,77.5,-4.0
KC,,,,,
EP,,,,,
CH,31.9%,-6.8,11.5,77.5,-7.0
SC,,,,,
KN,,,,,
UN,,,,,
