Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,48.2%,-5.2,8.9,93.0,5.3
FT,2.5%,-8.2,7.1,92.7,-0.9
FC,,,,,
FS,26.1%,-4.8,2.6,84.1,4.9
FO,,,,,
SI,,,,,
SL,14.4%,0.6,3.6,87.3,-1.8
CU,,,,,
KC,8.8%,5.1,-4.6,78.3,-2.8
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
