Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,20.6%,5.9,10.2,84.8,-12.8
FT,4.1%,9.3,8.6,86.1,3.5
FC,46.5%,-0.9,5.6,82.6,13.8
FS,,,,,
FO,,,,,
SI,,,,,
SL,0.1%,0.7,-8.8,68.4,0.0
CU,16.9%,-4.7,-9.5,69.1,-0.4
KC,,,,,
EP,,,,,
CH,11.9%,8.2,8.6,78.3,-9.4
SC,,,,,
KN,,,,,
UN,,,,,
