Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,49.6%,-4.5,10.9,95.1,7.1
FT,3.5%,-8.3,9.0,95.1,-0.4
FC,16.9%,0.2,6.5,90.7,-1.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,11.5%,3.2,-7.3,76.5,3.6
KC,,,,,
EP,,,,,
CH,18.5%,-6.2,7.1,87.8,-0.9
SC,,,,,
KN,,,,,
UN,,,,,
