Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,10.9%,-3.4,7.6,89.4,2.2
FT,,,,,
FC,,,,,
FS,6.8%,-3.0,2.7,84.2,0.0
FO,,,,,
SI,49.2%,-7.3,7.0,90.0,-8.1
SL,11.1%,0.7,2.7,83.2,3.3
CU,,,,,
KC,,,,,
EP,,,,,
CH,21.8%,-6.0,2.3,80.9,7.7
SC,,,,,
KN,,,,,
UN,,,,,
