Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.3%,-7.7,8.4,96.8,-0.2
FT,,,,,
FC,12.5%,-0.4,6.8,92.5,1.2
FS,12.7%,-6.9,1.3,87.9,-0.1
FO,,,,,
SI,,,,,
SL,13.7%,2.7,1.4,85.8,0.1
CU,18.8%,5.0,-6.0,78.5,8.1
KC,,,,,
EP,,,,,
CH,,,,,
SC,,,,,
KN,,,,,
UN,,,,,
